price,price_per_m2,page_url,description,title,subtitle,metro
11 645 821 ₽,481 033 ₽/м²,https://spb.cian.ru/sale/flat/325502809/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся студия в сданном доме (Аквилон Leaves), срок сдачи: I-кв. 2025, общей площадью 24.21 кв.м., на 1 этаже.  Жилой комплекс ""Аквилон Leaves"" представляет собой 12-этажное монолитно-кирпичное здание. На территории дома предусмотрены детские игровые и спортивные площадки, зона для отдыха взрослого населения, озеленение, автостоянка и подземная парковка.","Студия, 24,21 м², 1/12 этаж",,Звездная6 минут на транспорте
11 600 049 ₽,294 941 ₽/м²,https://spb.cian.ru/sale/flat/324484341/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продается просторная 1-комнатная квартира от застройщика в жилом комплексе ""Бионика Заповедная"" в динамичном Приморском районе.

До метро можно добраться на транспорте всего за 11 минут.

Удобная, классическая, функциональная европланировка, большая кухня-гостиная 18 м², просторная прихожая 6.38 м². Общая площадь квартиры - 39.33 м², жилая  11.06 м², высота потолка 2.77 м.

Квартира продается с отделкой ""NORD LINE WHITE ВК NEW"".

Что особенного в ЖК ""Бионика Заповедная""?

	• Оазис в городе  3 минуты пешком до Новоорловского заказника (140 ГА)
	• Захватывающие виды из окон на хвойный лесопарк
	• Всесезонный ""Заповедный парк"" во дворе площадью 23000 кв.м.
	• 5 единых входных групп с авторским дизайном и лаундж-зонами, сити-виллы на первых этажах с палисадниками и высотой потолков до 4 м
	• Места притяжения: фонтан ""Бионика"", спортивный кластер со скейт-парком, фотозоны с арт-объектами","1-комн. квартира, 39,33 м², 11/12 этаж",Сдача корпуса 1 кв. 2027,Проспект Просвещения12 минут на транспорте
11 583 314 ₽,278 445 ₽/м²,https://spb.cian.ru/sale/flat/321936228/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся 1-комнатная квартира в сданном доме (Планерная, 99 (Корпус 10)), срок сдачи: II-кв. 2025, общей площадью 41.6 кв.м., на 10 этаже. Новый жилой комплекс ""Тайм Сквер"" от застройщика ""РосСтройИнвест"". Расположен по адресу: г. Санкт-Петербург, ул Глухарская.","1-комн. квартира, 41,6 м², 10/13 этаж",,Комендантский проспект11 минут на транспорте
11 606 250 ₽,185 700 ₽/м²,https://spb.cian.ru/sale/flat/323944028/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся 2-комнатная квартира в сданном доме (Строителей, 3к1 (Дом 3к1)), срок сдачи: III-кв. 2023, общей площадью 62.5 кв.м., на 1 этаже. ""Granholm Village"" - малоэтажный жилой комплекс в Курортном районе, в городе Зеленогорск. Генпланом утверждено строительство двух кирпично-монолитных корпусов комфорт-класса, с высотой в 3 и 6 этажей. Всего в комплексе разместится 394 лота: студии, 1, 2 и 3-комнатные квартиры различных планировок. 
Удивительно живописная природа местности, хорошая транспортная доступность, динамично развивающаяся инфраструктура - новый комплекс идеально подходит для тех, кто ценит тишину и спокойствие, размеренную жизнь и природное окружение.","2-комн. квартира, 62,5 м², 1/6 этаж",,Зеленогорск4 минуты на транспорте
11 618 986 ₽,301 010 ₽/м²,https://spb.cian.ru/sale/flat/309869319/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся 1-комнатная квартира в сданном доме (Лайнеръ), срок сдачи: III-кв. 2025, общей площадью 39.01 кв.м., на 10 этаже. Новый жилой комплекс ""Лайнеръ"" от застройщика ""Холдинг ""РСТИ"""" расположен по адресу: Россия, Санкт-Петербург, Октябрьская набережная","1-комн. квартира, 38,6 м², 10/17 этаж",,Ломоносовская7 минут на транспорте
11 608 431 ₽,339 428 ₽/м²,https://spb.cian.ru/sale/flat/320285215/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся студия в сданном доме (Чирикова, 5), срок сдачи: I-кв. 2024, общей площадью 34.2 кв.м., на 13 этаже. ЖК ""Аквилон ZALIVE"" появится на западе Васильевского острова, всего в 500 метрах от берега Финского залива. Здесь будет пять тринадцатиэтажных ""умных"" домов, объединённых общим двором, школа на 400 учеников, два детских сада на 80 мест каждый, некоммерческий детский клуб для жильцов ""Аквилон Kids"", наземный и подземные паркинги. Лаконичные светло-пепельные фасады с терракотовыми и графитовыми архитектурными акцентами подчёркивают лёгкий и современный характер комплекса. 
Застройщик возводит комплекс по стандарту Э4, который направлен на повышение энергоэффективности, эргономики, экологии и экономии. В квартирах установят широкоформатные окна с защитными детскими замками. Балконы и лоджии - глубокие ""финские"", с остеклением в пол. Высота потолков - от 2,7 метра; подъезды оборудуют малошумными лифтами типа KONE. Жильё будут передавать с предчистовой отделкой white box, можно заказать ремонт и ""под ключ"" - три варианта цветовых стилей.  
Преимущества: 
- Энергоэффективность класса А; 
- Технологии ""Умный дом""; 
- Дополнительная шумоизоляция; 
- Индивидуальная вентиляция; 
- Цифровизация коммунального обслуживания; 
- Раздельный сбор мусора; 
- IP-домофония и видеонаблюдение; 
- Концептуальное благоустройство двора; 
- Авторский дизайн входных групп; 
- Wi-Fi и USB-розетки на территории; 
- Индивидуальные кладовые вне квартиры; 
- Колясочные. 
На территории ""Аквилон ZALIVE"" появится ""зелёная набережная"" (проект студии DEREVO PARK) - пешеходная аллея протяжённостью 300 метров с дизайнерским освещением и зонами отдыха, а также два ""цветочных острова"". Двор будет закрыт для машин, там установят детские площадки, спортивную зону workout и велопарковки. 
Васильевский остров - это море и прогулки, Санкт-Петербургский Государственный Университет и Ростральные колонны, музей современного искусства ""Эрарта"" и концептуальное пространство ""Севкабель Порт"". Достаточно переехать через мост - и вот вы уже в центре или на Петроградской стороне. 
Западная оконечность Васильевского острова - это полностью новые территории, где шумят волны, а не машины. Несколько сотен гектаров осваиваются ""с нуля"", формируя единую социальную среду, сотканную из активных новосёлов, современных общественных пространств, сладких булочных на первых этажах домов, новых школ и детских садов. 
Внешняя инфраструктура появляется в основном в составе новостроек. Это детские сады, школы, минимаркеты, магазины, салоны красоты, отделения банков, кафе и др. Знаковые места Васильевского острова - арт-пространство ""Севкабель Порт"", музей современного искусства ""Эрарта"", Санкт-Петербургский Государственный Университет. 
Ближайшая станция метро - ""Приморская"", до неё удобно добраться на общественном транспорте. В перспективе откроются станции ""Горный институт"" и ""Гавань"". Для автомобилистов организована развязка с ЗСД. Доехать до аэропорта ""Пулково"" можно за полчаса.","Студия, 34,2 м², 13/13 этаж",,Приморская7 минут на транспорте
11 714 654 ₽,366 656 ₽/м²,https://spb.cian.ru/sale/flat/321957949/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся 1-комнатная квартира в строящемся доме (Корпус 1 (секции 1, 2, 3)), срок сдачи: I-кв. 2029, общей площадью 31.95 кв.м., на 2 этаже. Новый жилой комплекс ""Аурум"" от застройщика ""РосСтройИнвест"" расположен по адресу: г. Санкт-Петербург, Кондратьевский проспект","1-комн. квартира, 31,95 м², 2/15 этаж",,Лесная5 минут на транспорте
11 650 686 ₽,185 167 ₽/м²,https://spb.cian.ru/sale/flat/322799254/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся 2-комнатная квартира в строящемся доме (Корпус C), срок сдачи: II-кв. 2027, общей площадью 62.92 кв.м., на 2 этаже. Жилой комплекс ""Квартал Заречье"" представляет собой уникальное жилое пространство, где сливаются воедино комфорт городской жизни и красота природы. Его строительство запланировано на юго-востоке Санкт-Петербурга в Колпинском районе, в живописном месте у реки Ижора. 
Комплекс включает в себя 4 девятиэтажных жилых корпуса, а также 8-этажный крытый гараж на 496 парковочных мест. 
В ЖК ""Квартал Заречье"" на первых этажах будут размещены поликлиника и зона коворкинга, а также магазины и кофейни. 
У каждого жилого корпуса будет свой закрытый внутренний двор с детскими площадками и зелеными насаждениями. Для любителей спорта и активного отдыха предусмотрены велодорожки на территории комплекса. 
Важной особенностью ""Квартал Заречье"" является его близость к естественным прудам с зонами для барбекю, которые идеально подходят для отдыха с семьей или друзьями. Также жильцам будут доступны уютные беседки, предназначенные для отдыха на свежем воздухе, а в парках можно будет гулять с любимыми питомцами. 
""Квартал Заречье"" - это не только качественное жилье, но и образ жизни, где гармонично сочетаются городская среда, природа и современные удобства, делая его идеальным местом для проживания.","2-комн. квартира, 62,92 м², 2/9 этаж",,Рыбацкое17 минут на транспорте
11 775 528 ₽,295 200 ₽/м²,https://spb.cian.ru/sale/flat/318140016/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся 1-комнатная квартира в ЖК ""Цивилизация на Неве"" на 2 этаже. Общая площадь составляет 39.89 кв. м. Квартира с white box отделкой. Жилой комплекс ""Цивилизация на Неве"" располагается по адресу Санкт-Петербург, Невский.
                
""Цивилизация на Неве"" - видовые дома бизнес-класса, расположенные вдоль набережной Невы, всего в 7 км от исторического центра. Жилой комплекс идеально выражает особый дух, свойственный знаменитым просторным кварталам постройки сталинской эпохи в Москве и на Московском проспекте в Петербурге. 

Расположение:
• 15 мин на авто до Невского проспекта;
• 15 мин на авто до Московского вокзала;
• 5 мин на авто до станции метро ""Улица Дыбенко"";
• 14 мин (7 км) до КАД.

Уникальный дизайн входных зон, закрытая территория, видеонаблюдение и охрана, подземный паркинг с лифтом и другие особенности проекта отвечают заявленному классу. В каждом дворе предусмотрено озеленение по индивидуальному ландшафтному проекту с благородными растениями и кустарниками. 

Преимущества:
• Закрытая территория с видеонаблюдением;
• Подземный паркинг с лифтом;
• Детская площадка на приватной безопасной территории;
• Несколько детских садов и школ;
• Инфраструктура шаговой доступности на первых этажах корпусов.

Успейте приобрести квартиру на выгодных условиях! 
Чтобы узнать подробности, обращайтесь за консультацией по телефону.","1-комн. квартира, 39,89 м², 2/18 этаж",Секция 9 • Сдача корпуса 3 кв. 2027,Улица Дыбенко7 минут на транспорте
11 687 052 ₽,296 400 ₽/м²,https://spb.cian.ru/sale/flat/318140061/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся 1-комнатная квартира в ЖК ""Цивилизация на Неве"" на 2 этаже. Общая площадь составляет 39.43 кв. м. Квартира с white box отделкой. Жилой комплекс ""Цивилизация на Неве"" располагается по адресу Санкт-Петербург, Невский.
                
""Цивилизация на Неве"" - видовые дома бизнес-класса, расположенные вдоль набережной Невы, всего в 7 км от исторического центра. Жилой комплекс идеально выражает особый дух, свойственный знаменитым просторным кварталам постройки сталинской эпохи в Москве и на Московском проспекте в Петербурге. 

Расположение:
• 15 мин на авто до Невского проспекта;
• 15 мин на авто до Московского вокзала;
• 5 мин на авто до станции метро ""Улица Дыбенко"";
• 14 мин (7 км) до КАД.

Уникальный дизайн входных зон, закрытая территория, видеонаблюдение и охрана, подземный паркинг с лифтом и другие особенности проекта отвечают заявленному классу. В каждом дворе предусмотрено озеленение по индивидуальному ландшафтному проекту с благородными растениями и кустарниками. 

Преимущества:
• Закрытая территория с видеонаблюдением;
• Подземный паркинг с лифтом;
• Детская площадка на приватной безопасной территории;
• Несколько детских садов и школ;
• Инфраструктура шаговой доступности на первых этажах корпусов.

Успейте приобрести квартиру на выгодных условиях! 
Чтобы узнать подробности, обращайтесь за консультацией по телефону.","1-комн. квартира, 39,43 м², 2/18 этаж",Секция 10 • Сдача корпуса 3 кв. 2027,Улица Дыбенко7 минут на транспорте
11 684 800 ₽,268 000 ₽/м²,https://spb.cian.ru/sale/flat/325205865/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,,"1-комн. квартира, 43,6 м², 2/5 этаж",Сдан,Проспект Просвещения8 минут на транспорте
11 655 480 ₽,473 800 ₽/м²,https://spb.cian.ru/sale/flat/318142323/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся студия в ЖК ""Измайловский"" на 2 этаже. Общая площадь составляет 24.60 кв. м. Квартира с white box отделкой. Жилой комплекс ""Измайловский"" располагается по адресу Санкт-Петербург, Адмиралтейский.
                
""Измайловский"" - новый проект бизнес-класса в историческом районе. Дом скрыт от шумных проспектов внутри уютного малоэтажного квартала с зелёными двориками. 

Расположение:
• 10 мин пешком до станций метро ""Фрунзенская"", ""Балтийская"" и ""Технологический институт"";
• 10 мин на авто до Невского проспекта;
• 5 мин на авто до Балтийского вокзала;
• 10 мин на авто Витебского вокзала;
• 30 мин на авто до Аэропорта Пулково.

""Измайловский"" строится в самом центре культурной, образовательной и деловой жизни Санкт-Петербурга. Здесь много гипермаркетов и офисов, кафе и пекарен. Культурная жизнь района пульсирует в креативных кластерах, таких как ""Планетарий  1"", ""Бертгольд-центр"", ""Никольские ряды"" и ""Новая Голландия"". 

Недалеко находятся памятники архитектуры: Троицкий, Никольский и Исаакиевский соборы, музей-усадьба Державина и другие. Рядом масса возможностей для разнообразного досуга: Молодежный театр, Мариинский театр и детский театр ""На Неве"".

Встроенная система ""Умный дом"" будет открывать доступ в паркинг и парадные. Через приложение можно оформить гостевой доступ. Система умеет автоматически фиксировать показания счетчиков и совершать видеозвонки с домофона на смартфон. Безопасность жителей обеспечит система видеонаблюдения на территории, в холле дома и в паркинге.

Преимущества:
• Широкие окна, до 2,8 м;
• Фильтры тонкой очистки воды;
• Система ""Умный дом"";
• 5-ти ступенчатая система очистки воды;
• Колясочные в каждой парадной;
• На лифте из паркинга можно подняться на свой этаж к квартире.

Успейте приобрести квартиру на выгодных условиях! 
Чтобы узнать подробности, обращайтесь за консультацией по телефону.","Студия, 24,6 м², 2/11 этаж",Секция 1 • Сдача корпуса 4 кв. 2027,Балтийская14 минут пешком
11 793 356 ₽,356 187 ₽/м²,https://spb.cian.ru/sale/flat/323370144/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся 1-комнатная квартира в строящемся доме (Корпус 3), срок сдачи: II-кв. 2028, общей площадью 33.11 кв.м., на 1 этаже. Новый жилой комплекс от ""РСТИ"" у метро Бухарестская.","1-комн. квартира, 33,11 м², 1/13 этаж",,Бухарестская16 минут пешком
11 744 960 ₽,203 200 ₽/м²,https://spb.cian.ru/sale/flat/325296520/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продается 3-комнатная квартира в ЖК ""Цветной город"" на 2 этаже. Общая площадь составляет 57.80 кв. м. Квартира с чистовой отделкой  Срок сдачи дома: 4 квартал 2025. Жилой комплекс ""Цветной город"" располагается по адресу Санкт-Петербург, Красногвардейский.
                
""Цветной город"" - современный масштабный эко-проект: жилые кварталы со своей сетью улиц, пешеходными бульварами и велодорожками, площадками для спорта и отдыха. Кварталы располагаются вдоль береговой линии реки Охты. ""Цветной город"" - это жизнь вблизи природы, но с городской пропиской. К 2026 году на берегах реки Охты будет создан Пейзажный парк с летними экотропами и зимними горками для тюбингов, скейт-парком и летним кинотеатром.

В ЖК ""Цветной город"" запланировано и уже частично реализовано строительство 10 школ, 16 детских садов, 4 поликлиники, больница, ТРК, спортивно-оздоровительные сервисы 

С центром Петербурга жителей ""Цветного города"" свяжет Пискарёвский проспект, удобный выезд на КАД позволяет без труда добираться до других районов.


Расположение:
• 10 минут на авто до КАД;
• 15 минут на авто до станций ""Гражданский проспект"" и ""Академическая"";
• 20 минут до ж/д станции ""Ручьи"".;

Квартира сдается с готовой отделкой из современных экологичных материалов: на стенах плотные белые обои под покраску, на полу износостойкий матовый ламинат, в санузлах керамическая плитка на стенах и керамогранит на полу. Трубы отопления скрыты в стяжке пола и не мешают мебели. В квартире предусмотрено большое количество двойных розеток и выключателей. В ЖК ""Цветной город"" предусмотрена система ""Умный дом"": смартфон с приложением является ключом от всех дверей в ЖК, гостевой доступ оформляется в приложении, видеозвонки от домофона поступают в приложение, показания счетчиков автоматически передаются в учетные базы ЖКХ.

 Преимущества: 
• Рядом лесопарк и река Охта
• Живописные виды из окон
• Безбарьерная среда
• Развитая социальная инфраструктура 
• Система ""Умный дом""

Успейте приобрести квартиру на выгодных условиях! Чтобы узнать подробности, обращайтесь за консультацией по телефону.","3-комн. квартира, 57,8 м², 2/23 этаж",Секция 1 • Сдача корпуса 4 кв. 2025,Академическая19 минут на транспорте
11 677 686 ₽,276 460 ₽/м²,https://spb.cian.ru/sale/flat/321974970/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся 1к.кв. в ЖК Кинопарк от застройщика Холдинг ""РСТИ"" (Росстройинвест).
Квартира находится в 9 этажном доме, в Очередь 2, Корпус 1 на 2 этаже. Общая площадь квартиры 42,24 кв.м.

""Кинопарк"" — современный жилой комплекс, в котором главную роль играете Вы! Здесь возможен любой желанный сценарий жизни. Продуманные планировки, закрытые уютные дворы, развитая инфраструктура квартала — всё это обеспечит высокий уровень комфорта и будет вдохновлять на новые свершения. ""Кинопарк"" у парка ""Новознаменка"" возводится на бывшей территории ""Ленфильма"". Тема кино найдет отражение в отделке мест общего пользования и благоустройстве территории. 

Инфраструктура
Жилой комплекс расположен в обжитой части Красносельского района  рядом есть магазины, детские сады, школы и другая необходимая инфраструктура. Напротив комплекса находится парк ""Новознаменка"", в шаговой доступности еще четыре парка и два сквера.

Варианты отделки
Полная отделка Comfort в современном дизайне. Предчистовая отделка (white box)  будут выполнены все грязные работы, клиенту останется нанести последние штрихи. Квартиру также можно приобрести без отделки.","1-комн. квартира, 42,24 м², 2/9 этаж",,Юго-Западная9 минут на транспорте
11 781 000 ₽,476 000 ₽/м²,https://spb.cian.ru/sale/flat/318108262/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Квартира 169 в корпусе Carbon проекта бизнес-класса ""BASHNI ELEMENT"" 
 
""BASHNI ELEMENT""  новый жилой проект бизнес-класса на Васильевском острове от девелоперской компании ""ELEMENТ"". В его составе  5 башен, две из которых соединены первым в Санкт-Петербурге ""небесным мостом"" с клубной инфраструктурой. 
 ""
Первая линия Финского залива (южная часть намыва Васильевского острова), 80% квартир  с видом на воду
Футуристичная архитектура от ""А.Лен""  5 разновысотных башен: CARBON, CUPRUM, TITAN, PLATINA и WOLFRAM (от 18 до 22 этажей)
1026 квартир  от студий до 6-комнатных планировок формата ""евро"", в башнях TITAN и PLATINA  12 видовых пентхаусов
Многофункциональный зал для событий, гостиная с кухонной зоной и террасой, коворкинг с ""тихими"" кабинетами, залы для йоги и персональных тренировок, комната для медитаций, кинозал, библиотека с гостиной и появятся в клубном пространстве ""небесного моста"" на площади 1000 м2
В стилобатной части проекта ""ELEMENT"" создаст инфраструктуру, ориентированную в том числе на поколение ""альфа""  IT-школу с мультимодальным обучением, образовательно-развлекательный кластер, творческие мастерские, а также семейный центр с рестораном и фитнес-клуб с 25-метровым бассейном, тренажерным залом и фитнес-зоной
Ландшафтный парк со спортивными зонами, детскими площадками и местами для отдыха площадью 2600 м2 
Подземный паркинг с двухуровневым хранением на 552 авто, еще 88 мест  на открытой автостоянке","Студия, 24,75 м², 3/22 этаж",Секция 1 • Сдача корпуса 2 кв. 2028,Приморская10 минут на транспорте
11 747 750 ₽,175 000 ₽/м²,https://spb.cian.ru/sale/flat/322085173/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Продаётся 3-комнатная квартира в строящемся доме (Дом 1), срок сдачи: IV-кв. 2027, общей площадью 67.13 кв.м., на 3 этаже. Новый жилой комплекс ""по ул. Школьная"" от застройщика ""Лидер Групп"" расположен по адресу: Санкт-Петербург, Пушкинский район, посёлок Шушары, ул. Школьная","3-комн. квартира, 67,13 м², 3/12 этаж",,Купчино9 минут на транспорте
11 687 316 ₽,327 376 ₽/м²,https://spb.cian.ru/sale/flat/321657337/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Новый дом ""Гений"" строится на правом берегу Невы в зелёной локации на проспекте Большевиков. 
До метро ""Улица Дыбенко"" — 10 минут пешком, столько же на авто до Володарского моста и набережной. До выезда на КАД и до площади Александра Невского — 20 минут. Жить в окружении знакомых улиц, парков и скверов, где в пешей доступности с десяток школ и детских садов, а до главного проспекта Петербурга полчаса пути — гениально, не правда ли?

Строительство ведётся в две очереди. В трёх корпусах I-й очереди (от 14 до 20 этажей) — 611 квартир от студий до четырёхкомнатных. Есть эксклюзивные квартиры с эркерами и террасами. На последних этажах квартиры с потолками 3 метра. Все квартиры продаются с отделкой White Box.

Фишка дома — приватный двор с двумя дворами, объединенными парящим мостом. Любители уединённого отдыха могут гармонизироваться в зелёных кабинетах среди цветущих деревьев или путешествовать сквозь пространство и время посредством буккроссинга — во дворе появится библио-беседка. Энерджайзеры смогут поработать и организовать комьюнити-активности в импровизированном уличном коворкинге с круглым столом или позаниматься на профессиональных outdoor-тренажёрах и степ-платформах.

Детские площадки от АФА х Richter RUS тоже на территории обоих дворов. В правом появится домик ""Мечтатели"" с большой песочницей, брёвнами-балансирами и витражным окном. А в левом появятся сразу три площадки: ""Головоломка"" с лазательным лабиринтом, ""Волна"" с уникальным музыкальным игровым оборудованием и переговорными трубами, ""Вращение"" с большой качелей.

Пространства дворов соединит пешеходный мост. Под ним проложат зелёный променад, где можно будет вздремнуть в гамаке, загорать и ловить солнечных зайчиков, любуясь зеркальными множествами, устраивать семейные пикники в бранч-зоне под навесом. Как и дворы, бульвар полностью без машин, охраняется 24/7 и доступен только для жителей по индивидуальному цифровому ключу.

Внутри дома концепция продолжится в интерьерах лобби, которые воссоздают футуристичные кабинеты гениальных изобретателей 70-х годов. Для каждой очереди — своё двухровневое лобби с ДНК-лестницей и акцентными светильниками, стойкой ресепшн, welcome-зоной, переговорной и кофепоинтом. В четвёртом корпусе (строится в I-й очереди) появится клуб-гостиная с Wi-Fi, которая трансформируется в коворкинг.

Для жителей оборудуют подземный паркинг с лифтом на жилые этажи: 601 машиноместо, среди которых 32 — с зарядкой для электромобилей. В каждой парадной — вместительные колясочные.

Дом ""Гений"". Пространство гениальных открытий","1-комн. квартира, 35,7 м², 2/20 этаж",Секция 1 • Сдача корпуса 2 кв. 2028,Улица Дыбенко13 минут пешком
11 732 000 ₽,200 000 ₽/м²,https://spb.cian.ru/sale/flat/322089613/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Малоэтажный жилой комплекс Образцовый квартал 6.4. создан для тех, кто хочет жить среди природы и при этом быть недалеко от жизни большого города. Кирпично-монолитный жилой комплекс состоит из четырех жилых этажей и оснащен современными технологиями:
 
~ Газовые котельные. Благодаря ним в домах своя горячая вода, к которой есть беспрерывный доступ.

~ Система отопления Теплый пол. В квартирах под выровненной машинной стяжкой проложена система водяных теплых полов. Вы можете настраивать индивидуальную температуру воздуха в каждом жилом помещении с помощью удобных терморегуляторов.

~ Бесшумные лифты, поднимающиеся с нулевого этажа на любой этаж, включая первый.

~ Проведена отделка мест общего пользования, а счетчики электроэнергии и воды выведены на лестничные клетки.

~ В квартирах стоят двухкамерные теплопакеты с клапанами микропроветривания.

Мы не только продумываем внутридомовое пространство, но и с вниманием относимся к благоустройству вокруг наших домов. На стадии строительства всех наших ЖК проводится качественное озеленение придомовой территории, за которым следят опытные агрономы. В наших дворах стоят детские и спортивные площадки, а светлые и просторные входные группы оснащены панорамным остеклением. Образцовый квартал 6.4. находится в центре быстрорастущего района с развивающейся инфраструктурой. Рядом уже построены и действуют три детских сада, одна школа, в ближайшем будущем будут построены: вторая школа, детская и взрослая поликлиника . Также запланировано строительство железнодорожной станции. Близко располагается Бизнес-парк Garage: двухэтажное коммерческое здание с пристроенным четырехуровневым паркингом","2-комн. квартира, 58,66 м², 1/4 этаж",Сдача корпуса 1 кв. 2028,Купчино20 минут на транспорте
11 668 000 ₽,200 000 ₽/м²,https://spb.cian.ru/sale/flat/325385916/?mlSearchSessionGuid=56f97dbfee21a4064a1ff513a8422806,"Малоэтажный жилой комплекс Образцовый квартал 17 создан для тех, кто хочет жить среди природы и при этом быть недалеко от жизни большого города. Кирпично-монолитный жилой комплекс состоит из четырех жилых этажей и оснащен современными технологиями:
 
~ Газовые котельные. Благодаря ним в домах своя горячая вода, к которой есть беспрерывный доступ.

~ Система отопления Теплый пол. В квартирах под выровненной машинной стяжкой проложена система водяных теплых полов. Вы можете настраивать индивидуальную температуру воздуха в каждом жилом помещении с помощью удобных терморегуляторов.

~ Бесшумные лифты, поднимающиеся с нулевого этажа на любой этаж, включая первый.

~ Проведена отделка мест общего пользования, а счетчики электроэнергии и воды выведены на лестничные клетки.

~ В квартирах стоят двухкамерные теплопакеты с клапанами микропроветривания.

Мы не только продумываем внутридомовое пространство, но и с вниманием относимся к благоустройству вокруг наших домов. На стадии строительства всех наших ЖК проводится качественное озеленение придомовой территории, за которым следят опытные агрономы. В наших дворах стоят детские и спортивные площадки, а светлые и просторные входные группы оснащены панорамным остеклением. Образцовый квартал 17 находится в центре быстрорастущего района с развивающейся инфраструктурой. Рядом уже построены и действуют три детских сада, одна школа, в ближайшем будущем будут построены: вторая школа, детская и взрослая поликлиника . Также запланировано строительство железнодорожной станции. Близко располагается Бизнес-парк Garage: двухэтажное коммерческое здание с пристроенным четырехуровневым паркингом","2-комн. квартира, 58,34 м², 1/4 этаж",Сдача корпуса 3 кв. 2026,Купчино20 минут на транспорте
