Unnamed: 0,price,price_per_m2,residential_complex,floor_current,floor_total,hc_class,description,views,min_metro,online_booking,height,total_area,living_area,rooms,available,ready,is_city,popular_developer,elevators,court,entrance,parking,parks,answer
1271,13664800,232000,ЖК «Ручьи»,17,20,Комфорт,"Продаётся 2-комнатная квартира в ЖК ""Ручьи"" на 17 этаже. Общая площадь составляет 58.90 кв. м. Квартира с чистовой отделкой. Жилой комплекс ""Ручьи"" располагается по адресу Санкт-Петербург, Красногвардейский.
                
ЖК ""Ручьи"" - крупный проект комфорт-класса в Красногвардейском районе, на Пискаревском проспекте. В новостройке  эргономичные планировки, уютные пешеходные дворы без машин, с детскими и спортивными площадками.

Расположение комплекса:
• 10 минут до станции метро ""Академическая"" на автобусе;
• 10 минут до ж/д станции ""Ручьи"";
• 5 минут до КАД на автомобиле.

Первая очередь уже заселена, во второй очереди появятся 27 домов. Квартиры передаются с отделкой. Парадные устроены на уровне земли - без ступеней и высоких порогов, а зайти внутрь можно как со стороны двора, так и с улицы.

ЛСР построит на территории комплекса школу и два детских сада. Между домами будут обустроены игровые и спортивные площадки с турниками и тренажерами, удобные зоны отдыха для детей и взрослых.

Первые этажи отведены под колясочные, магазины и сервисные службы. Здесь есть всё необходимое для комфортной жизни: магазины, аптеки, парикмахерские, пекарни и кофейни, достаточно спуститься на лифте во двор своего дома. Вокруг квартала пройдет велодорожка. 

Преимущества комплекса: 
- Большой выбор семейных квартир с просторной кухней-гостиной
- Рядом Муринский и Пискаревский парки
- Безбарьерная среда
- Развитая социальная инфраструктура 
- Двор без машин

Успейте приобрести квартиру на выгодных условиях! Чтобы узнать подробности, обращайтесь за консультацией по телефону.",3.0,12.0,True,2.55,58.9,22.6,2.0,False,True,True,True,3.0,True,True,True,True,3
1272,13590010,370300,ЖК «ЛСР. Большая Охта»,2,12,Бизнес,"Продаётся 1-комнатная квартира в ЖК ""Большая Охта"" на 2 этаже. Общая площадь составляет 36.70 кв. м. Квартира с white box отделкой. Жилой комплекс ""Большая Охта"" располагается по адресу Санкт-Петербург, Красногвардейский.

""ЛСР. Большая Охта"" - проект бизнес-класса, в Красногвардейском районе между Якорной и Партизанской улицами, рядом с центром Петербурга. Престижный комплекс с удобной пешеходной и транспортной доступностью. Особенности квартиры высокие потолки и увеличенные окна. 

Горизонтальная разводка труб водоснабжения и отопления и вынесенные в холлы счетчики сохранят эстетичный дизайн комнат. Встроенные клапаны инфильтрации воздуха будут поддерживать чистоту и свежесть воздуха.

Расположение:
• 8 мин на авто до станции метро ""Новочеркасская"";
• 10 мин на авто до станции метро ""Ладожская"";
• 10 мин на авто до Таврического сада и исторического центра города;
• 13 мин на авто до станции метро ""Чернышевская"";
• 25 мин на авто до КАД.

Пространство внутри комплекса разделено на функциональные зоны: тематические, спортивные, уединенные. Все площадки окружают взрослые хвойные и лиственные деревья, подобранные с учетом роста, эстетики и сезонного цветения.

Расширенная инфраструктура комплекса продумана до мелочей. Внутри квартала есть все необходимое для жизни с комфортом и удовольствием - детские сады и школы, магазины, площадки для спорта и отдыха, фитнес-залы, модные кофейни и общественные летние веранды.

Преимущества:
• Подземный паркинг и кладовые помещения;
• Двор без машин;
• Система ""Умный дом"" (в т.ч. управление домофоном со смартфона);
• Пост охраны и консьерж;
• Индивидуальный тепловой пункт;
• Колясочные в каждой парадной;
• Зарядка для электромобилей.

Успейте приобрести квартиру на выгодных условиях! 
Чтобы узнать подробности, обращайтесь за консультацией по телефону.",110.0,4.0,True,2.8,36.7,10.7,1.0,False,False,True,True,2.0,True,True,False,False,"К сожалению, иногда генеративные языковые модели могут создавать некорректные ответы, основанные на открытых источниках. Во избежание неправильного толкования, ответы на вопросы, связанные с чувствительными темами, временно ограничены. Благодарим за понимание."
1273,13625450,373300,ЖК «ЛСР. Большая Охта»,5,12,Бизнес,,23.0,4.0,True,2.7,36.5,11.1,1.0,False,False,True,True,2.0,True,True,False,False,"Как и любая языковая модель, GigaChat не обладает собственным мнением и не транслирует мнение своих разработчиков. Ответ сгенерирован нейросетевой моделью, обученной на открытых данных, в которых может содержаться неточная или ошибочная информация. Во избежание неправильного толкования, разговоры на некоторые темы временно ограничены."
1274,13600428,269475,ЖК «Парадный ансамбль»,3,5,Комфорт,"Продается уютная 2-комнатная квартира от застройщика в жилом комплексе ""Парадный ансамбль"" в престижном Московском районе.

До метро можно добраться на транспорте всего за 20 минут.

Удобная, классическая, функциональная европланировка, большая кухня-гостиная 17.27 м², вместительная прихожая 5.68 м². Общая площадь квартиры - 50.47 м², жилая  22.32 м², высота потолка 2.77 м.

Квартира продается с отделкой ""NORD LINE WHITE"".

Что особенного в ЖК ""Парадный ансамбль""?

	• Инновационный Лицей Setl с оригинальной архитектурной концепцией и уникальной образовательной средой
	• Масштабное малоэтажное строительство в престижном Московском районе
	• Рекреационные зоны: парадный парк в центре квартала, ручей с собственной набережной, центральная площадь, ресторанный комплекс и пешеходный бульвар
	• Фасады из керамогранита и кирпича с яркими и акцентными входными группами
	• Две самые большие площадки Setl Kids и Setl Sport
	• Уникальные квартиры.High Flat на последних этажах, палисадники у квартир на первом этаже, семейные секции, квартиры с саунами и окном в ванной",279.0,23.0,True,2.77,50.47,22.3,2.0,False,True,True,True,16.0,True,True,True,True,3
1275,13609530,256300,ЖК «Ручьи»,3,20,Комфорт,"Продаётся 2-комнатная квартира в ЖК ""Ручьи"" на 3 этаже. Общая площадь составляет 53.10 кв. м. Квартира с чистовой отделкой. Жилой комплекс ""Ручьи"" располагается по адресу Санкт-Петербург, Красногвардейский.
                
ЖК ""Ручьи"" - крупный проект комфорт-класса в Красногвардейском районе, на Пискаревском проспекте. В новостройке  эргономичные планировки, уютные пешеходные дворы без машин, с детскими и спортивными площадками.

Расположение комплекса:
• 10 минут до станции метро ""Академическая"" на автобусе;
• 10 минут до ж/д станции ""Ручьи"";
• 5 минут до КАД на автомобиле.

Первая очередь уже заселена, во второй очереди появятся 27 домов. Квартиры передаются с отделкой. Парадные устроены на уровне земли - без ступеней и высоких порогов, а зайти внутрь можно как со стороны двора, так и с улицы.

ЛСР построит на территории комплекса школу и два детских сада. Между домами будут обустроены игровые и спортивные площадки с турниками и тренажерами, удобные зоны отдыха для детей и взрослых.

Первые этажи отведены под колясочные, магазины и сервисные службы. Здесь есть всё необходимое для комфортной жизни: магазины, аптеки, парикмахерские, пекарни и кофейни, достаточно спуститься на лифте во двор своего дома. Вокруг квартала пройдет велодорожка. 

Преимущества комплекса: 
- Большой выбор семейных квартир с просторной кухней-гостиной
- Рядом Муринский и Пискаревский парки
- Безбарьерная среда
- Развитая социальная инфраструктура 
- Двор без машин

Успейте приобрести квартиру на выгодных условиях! Чтобы узнать подробности, обращайтесь за консультацией по телефону.",369.0,14.0,True,2.55,53.1,23.8,2.0,False,True,True,True,2.0,True,True,True,True,3
1276,13602227,261330,ЖК «Дубровский»,1,4,Бизнес,"Вторая очередь квартала ""Дубровский"" включает в себя четыре малоэтажных корпуса, которые будут возведены в два этапа. Здания выполнены в неоклассическом стиле и продолжают лучшие образцы Санкт-Петербургского зодчества.

Во второй очереди ""Дубровского"" предусмотрен большой выбор планировок: от уютных студий до просторных четырехкомнатных квартир с двумя санузлами.",190.0,25.0,True,2.77,52.05,25.3,2.0,False,True,False,True,,True,False,True,False,1
1277,13557830,220596,ЖК «ЮгТаун. Олимпийские кварталы»,1,5,Комфорт,"""ЮгТаун"" — это малоэтажный проект, состоящий из домов высотой всего 5 этажей. Все дворы закрыты от машин и посторонних, а территория находится под видеонаблюдением. Это обеспечит жителям олимпийских кварталов безопасность. Любимым местом для встреч и прогулок станет собственный парк ""Олимпийские надежды"", оформленный в античной тематике.",204.0,20.0,True,,61.46,26.2,2.0,False,True,False,True,,True,False,False,False,3
1278,13675242,493691,ЖК «Передвижники»,4,12,Бизнес,"""Передвижники"" — новый дом от RBI в Адмиралтейском районе Петербурга, в 5 минутах пешком от метро ""Балтийская"" на набережной Обводного канала, 118. Здесь, на территории бывшего Варшавского вокзала, где в XIX веке начинался железнодорожный маршрут из России в Европу, сегодня вновь ощущается энергия пути — дух движения, свободы и вдохновения.

В шаге от дома — самый большой в Европе фудмолл Vokzal 1853, вдохнувший новую жизнь в здание исторического вокзала. Рядом с ним — Воскресенская церковь, а напротив, в перспективе Измайловского проспекта сияет небесный купол Троице-Измайловского собора — шедевра зодчества архитектора Василия Стасова в духе русского ампира. Из окон вашей квартиры исторический центр как на ладони! А до Московского проспекта и метро ""Фрунзенская"" — 10 минут пешком.

В архитектуре дома философия движения воплотилась в характерной для проектов бюро ""А.Лен"" кирпичной 3D-кладке и акцентных входных порталах, которые визуально перекликаются с пакгаузом товарной станции Варшавского вокзала. В едином П-образном корпусе — 5 секций на 355 квартир высокого класса от студий 25 м² до еврочетырёхомнатных 88 м². В первой секции — три квартиры с видовыми террасами. Потолки на типовых этажах — 2,72 м, на 10 — 12 этажах их высота достигает 3 м. Все квартиры продаются с отделкой White Box.

Динамику приватного двора без машин задаёт не только ландшафтное озеленение, но и диагональная кладка наземного покрытия. Встроенные в мощение светильники, словно огни перрона, освещают ваш путь домой.

Даже детские площадки в ""Передвижниках"" отражают исторический бэкграунд: арочные домики напоминают о вокзальной архитектуре и приглашают в увлекательное путешествие! Качели, горка, песочница и холм-лазалка — здесь ваши дети познают мир через движение, смех и смелость. На площадке для малышей появятся домик и игровая доска от Richter RUS. Подростки смогут заниматься воркаутом на многофункциональной раме от FOREMAN.

Входная группа дома — архитектурный портал между шумным городом и приватным пространством. Здесь в помещении 135 м² появятся стойка ресепшн с витражной изгородью, лаунжи для встреч, коворкинг с кофепоинтом и свободным Wi-Fi для работы и творчества.

В доме оборудуют подземный паркинг на 213 м/м, 10 из которых — с зарядкой для электромобилей. Купить машиноместо здесь могут только жители. Для вашего удобства на лифте из паркинга вы можете сразу подняться на свой жилой этаж. Для гостей у дома оборудуют парковку на 48 автомобилей.

В отдельно стоящем здании, примыкающем к дому, RBI построит муниципальный детский сад на 105 малышей.

""Передвижники"". Дом для тех, кто не стоит на месте!",14.0,5.0,False,3.01,27.7,13.7,0.0,False,False,True,False,,True,True,True,True,4
1279,13612497,304530,ЖК «Антверпен»,3,13,,"Просторная 2е  квартира 44.7 м² в ЖК ""Антверпен"" от Л1 у м. Купчино
Предлагаем уютную и светлую 2е-комнатную квартиру 44.7 м² в современном жилом комплексе бизнес-класса ""Антверпен"" от застройщика L1. Дом расположен в престижном Фрунзенском районе, на пересечении Купчинской улицы и улицы Олега Дундича, всего 10 минут пешком от станции метро ""Купчино"" и 15 минут от ""Дунайской"".
Выгодное расположение:
	Быстрый выезд на КАД и ЗСД  удобно для автомобилистов.
	Близость к ключевым транспортным артериям юга Петербурга.
	Развитая инфраструктура: школы, детские сады, вузы, торговые центры (ТРК ""Балканский"", ""Южный Полюс"").
	В шаговой доступности парки, кафе, аптеки, супермаркеты.
О ЖК ""Антверпен"":
	Камерный дом всего на 207 квартир  уютная атмосфера и мало соседей.
	Архитектура в бельгийском стиле  элегантный фасад и продуманные планировки.
	Закрытый двор без машин, подземный паркинг.
	Большие окна, высокие потолки 2,8 м, - 3м, мало квартир на этаже.
	Предчистовая отделка  возможность сделать ремонт под свой вкус или дозаказать отделку от застройщика. Узнайте подробности по телефону",42.0,5.0,False,2.7,44.7,,1.0,False,False,True,False,4.0,False,False,False,False,4
1280,13610240,548800,ЖК «Лермонтовский 54»,5,9,Бизнес,"Продаётся квартира-студия площадью 24,8 кв.м на 5 этаже 9 этажного дома (Корпус 2.2, Секция 9) проекта ПИК Лермонтовский 54. Светлый просторный подъезд на уровне земли, функциональная планировка, большие окна, без отделки.
 
""Лермонтовский 54"" находится в центре Санкт-Петербурга на набережной Обводного канала, в 5 минутах пешком от метро ""Балтийская"". Здесь будут квартиры с окнами в пол, высокими потолками и террасами.
 
Жилой квартал находится в центре Санкт-Петербурга, в Адмиралтейском районе, на набережной Обводного канала. В 5 минутах пешком - станция метро ""Балтийская"". До Невского проспекта на автомобиле ехать 8 минут, до Московского проспекта - всего 2 минуты.
 
Необычные фасады ""Лермонтовского 54"" напоминают о промышленной архитектуре, которая была популярна в Санкт-Петербурге в конце XIX и начале XX века. Материал отделки - прочный кирпич, который прослужит до 100 лет. А благодаря системе чиллер-фанкойл на фасадах не будет блоков кондиционеров - всё охлаждение происходит внутри здания.
 
В ""Лермонтовском"" возводятся дома высотой от 7 до 9 этажей с небольшим количеством квартир: на этаже может быть всего две квартиры. Во дворах будут закрытые парки с детскими площадками и местами для отдыха, а на подземном этаже - паркинг с удобной навигацией. Между домами протянется пешеходный бульвар для прогулок и отдыха, для велосипедистов предусмотрены специальные дорожки и парковки.
 
В 2024 году в ""Лермонтовском 54"" открылся лицей на 1000 мест. Он разместился в здании 1824 года - раньше здесь было Николаевское кавалерийское училище.
 
Во всех квартирах будут трёхметровые потолки и окна в пол. 
 
На первых этажах откроются магазины, кафе и другие сервисы. Со стороны набережной в домах, которые признаны объектами культурного наследия, мы разместим общественные пространства.
 
Недалеко от ""Лермонтовского 54"" находится Юсуповский дворец, парк Екатерингоф, на машине можно доехать до острова Новая Голландия и Мариинского театра. Рядом работают школы, детские сады, торговые центры и гипермаркеты. Артикул 921461  (Застройщик ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""АЛЬМАНДИН"") [cn_sbp_1836901]",13.0,4.0,False,3.0,24.8,12.3,0.0,False,False,True,False,2.0,True,True,True,False,4
1281,13564300,395000,ЖК «Квартал бизнес-класса Б15»,5,17,Бизнес,"""Б15"" — это новый квартал бизнес-класса от компании ""КВС"", расположенный на проспекте Маршала Блюхера в Калининском районе. Уникальная локация сочетает в себе близость к динамичному центру Петербурга и умиротворенным парковым зонам Калининского района. Такое расположение позволит насладиться комфортной жизнью в развитой части города.

Состоящий из нескольких корпусов, архитектурный ансамбль симметричен и невелик по форме. Квартал включает в себя 5 корпусов разной высоты: 10, 15 и 17 этажей, которые будут соединены двухэтажной галереей коммерческих помещений. Данное решение подарит ощущение камерности и безопасности и позволит иметь всю необходимую инфраструктуру в шаговой доступности.",134.0,5.0,True,2.73,34.34,12.0,1.0,False,True,True,True,22.0,True,True,False,False,1
1282,13643026,298534,ЖК «Антверпен»,2,13,,"Просторная 2е  квартира 45.7 м² в ЖК ""Антверпен"" от Л1 у м. Купчино
Предлагаем уютную и светлую 2е-комнатную квартиру 45.7 м² в современном жилом комплексе бизнес-класса ""Антверпен"" от застройщика L1. Дом расположен в престижном Фрунзенском районе, на пересечении Купчинской улицы и улицы Олега Дундича, всего 10 минут пешком от станции метро ""Купчино"" и 15 минут от ""Дунайской"".
Выгодное расположение:
	Быстрый выезд на КАД и ЗСД  удобно для автомобилистов.
	Близость к ключевым транспортным артериям юга Петербурга.
	Развитая инфраструктура: школы, детские сады, вузы, торговые центры (ТРК ""Балканский"", ""Южный Полюс"").
	В шаговой доступности парки, кафе, аптеки, супермаркеты.
О ЖК ""Антверпен"":
	Камерный дом всего на 207 квартир  уютная атмосфера и мало соседей.
	Архитектура в бельгийском стиле  элегантный фасад и продуманные планировки.
	Закрытый двор без машин, подземный паркинг.
	Большие окна, высокие потолки 2,8 м, - 3м, мало квартир на этаже.
	Предчистовая отделка  возможность сделать ремонт под свой вкус или дозаказать отделку от застройщика. Узнайте подробности по телефону",161.0,5.0,False,2.7,45.7,,1.0,False,False,True,False,4.0,False,False,False,False,4
1283,13656600,270000,ЖК «ЮгТаун. Олимпийские кварталы»,3,5,Комфорт,"""ЮгТаун"" — это малоэтажный проект, состоящий из домов высотой всего 5 этажей. Все дворы закрыты от машин и посторонних, а территория находится под видеонаблюдением. Это обеспечит жителям олимпийских кварталов безопасность. Любимым местом для встреч и прогулок станет собственный парк ""Олимпийские надежды"", оформленный в античной тематике.",129.0,20.0,True,,50.58,26.9,2.0,True,True,False,True,,True,False,False,False,3
1284,13719354,531346,ЖК «Ассамблея»,1,12,,"Просторная 1-комн. квартира-студия в Клубный квартал ""Ассамблея"" на 1 этаже. Квартира без отделки, после оформления собственности можно делать ремонт. Общая площадь: 25.82 кв.м., площадь гостиной 17.07 кв.м., из которых 5 кв.м. выделено под кухонную зону. Все окна выходят на одну сторону. В квартире один совмещенный санузел. Высота потолков 3.0 м.
  
Дом монолитный, черырехподъездный, высотой 12 этажей. Квартира находится в 3-й секции в корпусе 5. На этаже 8 квартир. В подъезде 1 пассажирский и 1 грузовой лифт. Окончание строительства - 3 квартал 2028 года. Оформление сделки по договору долевого участия.
  
В шаговой доступности от жилого комплекса имеются станции метро (расстояние по прямой): ""Горный институт"" (1.0 км), ""Василеостровская"" (1.4 км), ""Приморская"" (1.5 км), также недалеко от этого корпуса находятся станции метро: ""Спортивная"", ""Чкаловская"".
  
""Клубный квартал Ассамблея"" — проект бизнес-класса на Васильевском острове, в самом сердце исторического Петербурга. Комплекс состоит из пяти корпусов переменной этажности — от 7 до 12 этажей — с выразительной архитектурой в стиле неомодернизма: светлый клинкер, панорамное остекление, просторное лобби с потолками высотой почти 8 метров. Потолки — до 3,2 метров. Подземный паркинг на 667 машиномест.
  
Комфорт и инфраструктура
  
Проект ориентирован на комфортную городскую жизнь. В закрытом дворе — ландшафтное озеленение, современные детские и спортивные площадки. Внутренний клуб для резидентов включает коворкинг, переговорные, кинозал, фитнес и бьюти-зону. IP-домофония с просмотром камер видеонаблюдения, дистанционное открывание дверей и доступа на территорию и в парадную со смартфона и планшета, просмотр показаний счетчиков, приложение для жителей PSK Home.
  
Локация
  
Расположение на Васильевском острове — сильная сторона проекта. До четырех станций метро (""Горный институт"", ""Василеостровская"", ""Спортивная"", ""Приморская"") — 515 минут пешком. В шаговой доступности — зелёные зоны, культурные учреждения, в том числе сад ""Василеостровец"" и ДК имени Кирова. Основные магистрали  Большой, Средний и Малый проспекты, Наличная и Уральская улицы. Съезд на ЗСД расположен недалеко от станции метро ""Приморская"", близ береговой линии. Благовещенский и Дворцовый мосты соединяют остров с центром города, а мосты Тучков, Биржевой и Бетанкура — с Петроградской стороной. 
  
Застройщик
  
Группа компаний ПСК является одной из ведущих девелоперских компаний Санкт  Петербурга. На протяжении 18 лет она возводит в Северной столице качественное жилье премиум, бизнес и комфорт-класса, социальные объекты  школы и детские сады, апарт-отели и торговые центры. Является шестикратным обладателем золотого знака ""Надежный застройщик России"". #zmB9bb",1.0,5.0,True,3.0,25.82,12.1,0.0,False,False,True,False,2.0,False,False,False,False,4
1285,13718631,235311,ЖК «PLUS Пулковский (Плюс Пулковский)»,1,5,Комфорт,"Продается 2-комн. квартира от застройщика с отделкой в ЖК ""PLUS Пулковский"" на 1 этаже. Общая площадь: 58.3 кв.м., жилая: 26.4 кв.м., площадь просторной кухни-столовой: 16.9 кв.м. Квартира угловая, очень светлая, естественная вентиляция при открытии окон. В квартире один совмещенный и один раздельный санузел. Высота потолков 2.89 м.
  
Дом монолитный, трехподъездный, высотой 5 этажей. Квартира находится во 2-й секции в корпусе 9. На этаже 6 квартир. В подъезде 1 грузовой лифт. Окончание строительства - 2 квартал 2027 года. Оформление сделки по договору долевого участия.
  
Уютный пятиэтажный city квартал PLUS Пулковский расположен в престижном Московском районе на пересечении Пулковского и Волхонского шоссе в новом формирующемся микрорайоне.
  
Рядом проходит одна из важнейших транспортных артерий города  Пулковское шоссе, а в 10 минутах езды два въезда на КАД и въезд на ЗСД.
  
Благодаря удобному и быстрому выезду на Пулковское шоссе, можно легко добраться до центра города за 35 мин. До станций метро ""Московская"" и ""Купчино"" - 15 мин. на машине, а до аэропорта Пулково - 17 мин.
  
В составе квартала: 30 пятиэтажных домов, школа со спортивным стадионом, 2 детских сада с бассейнами, наземные и подземные паркинги, центральный зеленый бульвар с play hub и местами отдыха. Благоустройство квартала продумано до мельчайших деталей, в его основе - забота о качестве жизни каждого жителя.
  
Дома возводятся по современной монолитной технологии строительства с вентилируемыми фасадами. Благодаря большим увеличенным окнам и отсутствию высокоэтажных домов, во всех квартирах максимальный объем естественного света.
  
В составе квартала запланированы социально-значимые объекты: школа на 825 мест со спортивным стадионом и бассейнами, два детских сада с бассейнами на 220 мест каждый.
  
Территория квартала зонирована таким образом, чтобы автомобильные и пешеходные потоки и не пересекались. Прогулочные и велосипедные дорожки отделены от автомобильных проездов зелеными насаждениями. Дворы закрыты для машин, что дает чувство дополнительной безопасности для жителей  особенно, для самых маленьких.
  
Вся территория квартала  безбарьерная. Здесь нет пандусов, резких перепадов высот или неудобных ступеней. Вход в парадные с уровня земли.
  
В каждом дворе есть своя оборудованная детская площадка. А в центре микрорайона расположится большая игровая площадка play hub с пространством для командных игр.
  
PLUS Пулковский располагается в молодом микрорайоне, который сейчас находится в стадии активного развития. Он будет обладать собственной развитой инфраструктурой. В радиусе 15 минут езды на автомобиле располагаются многочисленные магазины, супермаркеты, спортивные, образовательные и медицинские учреждения, парки и достопримечательности.
  
Для автомашин предусмотрены отдельно стоящий 5-ти этажный паркинг на 958 машино-мест, две подземные парковки на 367 машино-мест и наземные парковочные зоны по внешнему периметру микрорайона. #zMBTus",2.0,22.0,False,2.89,58.3,26.4,2.0,False,True,True,False,1.0,True,True,True,False,3
1286,13700000,303097,ЖК «Руднева 15»,1,13,,"Продаётся 1-комнатная квартира в сданном доме (Корпус 2 ( Актёрский проезд, 2к1)), срок сдачи: IV-кв. 2024, общей площадью 45.2 кв.м., на 1 этаже. Жилой комплекс ""Руднева 15"" расположен в Выборгском районе Санкт-Петербурга, недалеко от трёх станций метро ""Проспект Просвещения"", ""Озерки"" и ""Гражданский проспект"".  
Дома расположены в благоустроенном микрорайоне с полностью сложившейся инфраструктурой. Здесь есть всё необходимое для комфортного проживания. 
Комплекс состоит из трёх 13-этажных зданий, выполненных в едином архитектурном стиле, а также многоуровневого паркинга. Кроме того, рядом расположен муниципальный детский сад, построенный компанией ""Темп"".  
Закрытые дворы, видеодомофоны, электронные ключи и современная система безопасности обеспечивают жителям спокойствие и комфорт.  
Безбарьерная среда и просторные холлы с оборудованием для маломобильных граждан делают жилой комплекс доступным для всех. В парадных установлены малошумные лифты марки OTIS. 
В комплексе представлены квартиры различных планировок: от студий площадью 30 м до трёхкомнатных квартир 100 м. Все квартиры отличаются продуманной планировкой, отвечающей требованиям современной семьи. В каждом варианте предусмотрены просторные кухни-гостиные площадью от 15 м до 31 м. Некоторые двухкомнатные квартиры оборудованы окнами в ванных комнатах, а в трёхкомнатных квартирах обязательно предусмотрены два санузла. 
Квартиры передаются покупателю с полной чистовой отделкой.  
Продажа осуществляется по договору купли-продажи, с возможностью заселения сразу после оплаты.  
Доступны различные формы оплаты: 100%, ипотека, рассрочка, различные субсидии и использование материнского капитала. 
""Руднева 15"" - это комфортное и современное жильё, идеально подходящее для семейной жизни.",16.0,5.0,False,2.63,45.2,13.5,1.0,True,True,True,False,,False,False,False,False,4
1287,13759200,351000,ЖК «ЛСР. Большая Охта»,3,12,Бизнес,"Продаётся 1-комнатная квартира в ЖК ""Большая Охта"" на 3 этаже. Общая площадь составляет 39.20 кв. м. Квартира с white box отделкой. Жилой комплекс ""Большая Охта"" располагается по адресу Санкт-Петербург, Красногвардейский.

""ЛСР. Большая Охта"" - проект бизнес-класса, в Красногвардейском районе между Якорной и Партизанской улицами, рядом с центром Петербурга. Престижный комплекс с удобной пешеходной и транспортной доступностью. Особенности квартиры высокие потолки и увеличенные окна. 

Горизонтальная разводка труб водоснабжения и отопления и вынесенные в холлы счетчики сохранят эстетичный дизайн комнат. Встроенные клапаны инфильтрации воздуха будут поддерживать чистоту и свежесть воздуха.

Расположение:
• 8 мин на авто до станции метро ""Новочеркасская"";
• 10 мин на авто до станции метро ""Ладожская"";
• 10 мин на авто до Таврического сада и исторического центра города;
• 13 мин на авто до станции метро ""Чернышевская"";
• 25 мин на авто до КАД.

Пространство внутри комплекса разделено на функциональные зоны: тематические, спортивные, уединенные. Все площадки окружают взрослые хвойные и лиственные деревья, подобранные с учетом роста, эстетики и сезонного цветения.

Расширенная инфраструктура комплекса продумана до мелочей. Внутри квартала есть все необходимое для жизни с комфортом и удовольствием - детские сады и школы, магазины, площадки для спорта и отдыха, фитнес-залы, модные кофейни и общественные летние веранды.

Преимущества:
• Подземный паркинг и кладовые помещения;
• Двор без машин;
• Система ""Умный дом"" (в т.ч. управление домофоном со смартфона);
• Пост охраны и консьерж;
• Индивидуальный тепловой пункт;
• Колясочные в каждой парадной;
• Зарядка для электромобилей.

Успейте приобрести квартиру на выгодных условиях! 
Чтобы узнать подробности, обращайтесь за консультацией по телефону.",35.0,4.0,True,2.72,39.2,10.1,1.0,False,False,True,True,2.0,True,True,False,False,"Как и любая языковая модель, GigaChat не обладает собственным мнением и не транслирует мнение своих разработчиков. Ответ сгенерирован нейросетевой моделью, обученной на открытых данных, в которых может содержаться неточная или ошибочная информация. Во избежание неправильного толкования, разговоры на некоторые темы временно ограничены."
